utimesec    492.131144
stimesec    1.477326
ru_maxrss   2174894080
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   132958
ru_majflt   225
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    11
ru_nivcsw   10533
