utimesec    1068.689796
stimesec    3.320442
ru_maxrss   1086275584
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   67485
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    16
ru_nivcsw   139768
