utimesec    1303.335565
stimesec    3.714640
ru_maxrss   1104117760
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   72484
ru_majflt   230
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    50
ru_nivcsw   106045
