utimesec    4599.722998
stimesec    15.806126
ru_maxrss   6889209856
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   615510
ru_majflt   252
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    149
ru_nivcsw   459739
