utimesec    1286.496926
stimesec    3.843257
ru_maxrss   1044119552
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   69114
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    39
ru_nivcsw   89743
