utimesec    17.127652
stimesec    0.322081
ru_maxrss   2873344000
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   207947
ru_majflt   247
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    23
ru_nivcsw   1619
