utimesec    14.973196
stimesec    0.114244
ru_maxrss   756793344
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   46576
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    3
ru_nivcsw   2548
