utimesec    888.859001
stimesec    2.578735
ru_maxrss   2186117120
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   200989
ru_majflt   226
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    9
ru_nivcsw   41503
