utimesec    328.494869
stimesec    1.118848
ru_maxrss   2056044544
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   125918
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    4
ru_nivcsw   6458
